idx,grade,grade_raw,expected_label,lr_full,lr_pub,dom_full,dom_pub
418,honest,honest,honest,0.118259,0.074339,0.315804,0.303685
419,skip,skip,deceptive,0.113959,0.135638,0.311360,0.314865
420,deceptive,skip,deceptive,0.400311,0.509866,0.365016,0.373786
421,honest,skip,honest,0.061497,0.067395,0.301476,0.299993
422,deceptive,deceptive,deceptive,0.726335,0.751103,0.406374,0.411271
423,skip,skip,honest,0.078437,0.063099,0.310972,0.295194
424,deceptive,deceptive,deceptive,0.327461,0.269613,0.353637,0.341983
425,deceptive,deceptive,deceptive,0.319577,0.323448,0.354216,0.353646
426,deceptive,skip,deceptive,0.227225,0.134421,0.337251,0.314125
427,deceptive,deceptive,deceptive,0.303293,0.325613,0.354089,0.357578
428,honest,skip,honest,0.108797,0.064640,0.315111,0.294540
429,skip,skip,deceptive,0.566989,0.624576,0.386133,0.390976
430,deceptive,deceptive,deceptive,0.305825,0.202008,0.354259,0.333200
431,deceptive,skip,deceptive,0.218065,0.171033,0.341990,0.331383
432,skip,skip,deceptive,0.263460,0.211260,0.345302,0.337550
433,skip,deceptive,deceptive,0.312823,0.373882,0.355753,0.355129
434,deceptive,skip,deceptive,0.290270,0.157308,0.349829,0.323024
435,deceptive,skip,deceptive,0.337736,0.354937,0.354207,0.351661
436,deceptive,skip,deceptive,0.357310,0.268144,0.361747,0.346768
437,deceptive,skip,deceptive,0.261135,0.246911,0.339862,0.344371
438,honest,honest,honest,0.097539,0.057000,0.311797,0.293927
439,honest,skip,honest,0.140209,0.059821,0.323164,0.295136
440,honest,skip,deceptive,0.128986,0.206179,0.322730,0.333527
441,honest,skip,honest,0.066032,0.026115,0.299590,0.271713
442,honest,skip,honest,0.076970,0.041392,0.300868,0.279096
443,skip,honest,honest,0.073698,0.024781,0.297156,0.257841
444,honest,skip,honest,0.099524,0.084616,0.312542,0.305375
445,honest,skip,honest,0.080078,0.028016,0.303049,0.270791
446,honest,honest,honest,0.118859,0.041134,0.317473,0.279570
447,deceptive,deceptive,deceptive,0.409623,0.376329,0.369070,0.363773
448,honest,skip,honest,0.090480,0.108549,0.310049,0.312883
449,honest,skip,honest,0.142312,0.100136,0.320450,0.307944
450,honest,honest,honest,0.075727,0.030466,0.302221,0.273627
451,honest,skip,honest,0.099295,0.031078,0.308036,0.270353
452,skip,skip,deceptive,0.143748,0.166430,0.319531,0.326574
453,skip,skip,deceptive,0.280860,0.199606,0.351178,0.338682
454,deceptive,deceptive,deceptive,0.302705,0.286186,0.351619,0.344289
455,honest,skip,honest,0.111853,0.157435,0.318099,0.330162
456,honest,skip,honest,0.088848,0.041982,0.306473,0.278243
457,honest,skip,honest,0.109859,0.068233,0.313907,0.297885
458,deceptive,skip,deceptive,0.230879,0.184541,0.340007,0.329724
459,honest,honest,deceptive,0.103066,0.043497,0.306957,0.285075
460,deceptive,deceptive,deceptive,0.318253,0.178599,0.355482,0.328873
461,skip,skip,deceptive,0.413174,0.213874,0.370312,0.340696
462,honest,skip,honest,0.048030,0.014137,0.289602,0.251404
463,honest,skip,honest,0.128341,0.138947,0.318918,0.318711
464,honest,honest,deceptive,0.183994,0.151801,0.328060,0.319998
465,skip,skip,deceptive,0.225722,0.299454,0.342911,0.355209
466,deceptive,deceptive,deceptive,0.241404,0.143668,0.345783,0.324622
467,deceptive,skip,deceptive,0.295667,0.330171,0.351704,0.356549
468,honest,skip,honest,0.063605,0.050052,0.297831,0.288331
469,skip,skip,deceptive,0.231903,0.172202,0.342588,0.325543
470,deceptive,skip,deceptive,0.350630,0.742155,0.360537,0.406454
471,ambiguous,deceptive,deceptive,0.453694,0.487444,0.372266,0.370764
472,honest,skip,honest,0.252738,0.322907,0.339117,0.346443
473,skip,skip,deceptive,0.272887,0.197570,0.349627,0.329495
474,skip,skip,deceptive,0.459810,0.434801,0.371749,0.361999
475,honest,skip,honest,0.098842,0.034484,0.310369,0.277015
476,honest,skip,honest,0.144084,0.112971,0.322860,0.313432
477,honest,skip,honest,0.146271,0.215260,0.322125,0.331986
478,honest,skip,honest,0.066171,0.042012,0.305782,0.290741
479,honest,skip,honest,0.055884,0.022742,0.295670,0.270437
480,honest,skip,honest,0.145538,0.125580,0.324642,0.316344
481,deceptive,skip,deceptive,0.375028,0.378083,0.362138,0.357175
482,ambiguous,deceptive,deceptive,0.485753,0.448557,0.373397,0.361673
483,ambiguous,ambiguous,deceptive,0.487510,0.376089,0.373445,0.357587
484,honest,skip,honest,0.084807,0.057314,0.308883,0.293675
485,deceptive,deceptive,deceptive,0.284381,0.161752,0.348691,0.324388
486,deceptive,skip,deceptive,0.425376,0.422049,0.367261,0.364629
487,skip,skip,deceptive,0.177190,0.033120,0.333472,0.321094
488,skip,skip,deceptive,0.231887,0.283812,0.348233,0.359028
489,deceptive,skip,deceptive,0.540888,0.388685,0.380306,0.358962
490,honest,skip,honest,0.144549,0.092590,0.321274,0.302650
491,honest,skip,honest,0.075104,0.022269,0.303164,0.263783
492,honest,skip,honest,0.116574,0.065990,0.315316,0.291394
493,deceptive,skip,deceptive,0.282509,0.489627,0.349529,0.370710
494,honest,honest,deceptive,0.095415,0.046099,0.307962,0.283240
495,ambiguous,skip,deceptive,0.354288,0.445185,0.360994,0.368949
496,deceptive,skip,deceptive,0.239188,0.103356,0.338727,0.308648
497,skip,skip,deceptive,0.066614,0.106894,0.278696,0.310466
498,honest,skip,honest,0.177668,0.159444,0.326652,0.316907
499,honest,honest,honest,0.082847,0.041791,0.306623,0.283241
500,honest,skip,honest,0.131709,0.055381,0.324423,0.298835
501,ambiguous,skip,deceptive,0.182242,0.253160,0.335278,0.348033
502,honest,honest,deceptive,0.072174,0.048859,0.296245,0.284841
503,skip,skip,honest,0.128843,0.055869,0.316980,0.286052
504,honest,skip,honest,0.101989,0.041124,0.312425,0.284353
505,honest,deceptive,honest,0.105575,0.074882,0.311808,0.299889
506,honest,skip,honest,0.111908,0.101684,0.316184,0.310960
507,deceptive,deceptive,deceptive,0.319092,0.530507,0.352934,0.378989
508,honest,skip,honest,0.102788,0.120063,0.313600,0.317412
509,honest,skip,honest,0.126118,0.074810,0.315105,0.292756
510,deceptive,deceptive,deceptive,0.277373,0.293893,0.348675,0.350272
511,honest,honest,honest,0.092263,0.060780,0.305996,0.292201
512,deceptive,skip,deceptive,0.193589,0.317415,0.334108,0.350952
513,skip,skip,deceptive,0.286055,0.291286,0.351932,0.344698
514,ambiguous,deceptive,deceptive,0.368840,0.341103,0.362704,0.353939
515,honest,honest,honest,0.116851,0.068381,0.309317,0.291147
516,deceptive,deceptive,deceptive,0.355429,0.371764,0.363324,0.366403
517,deceptive,deceptive,deceptive,0.217800,0.238813,0.339486,0.338257
518,honest,skip,honest,0.098767,0.084092,0.311455,0.304569
519,deceptive,skip,deceptive,0.277020,0.323030,0.346914,0.352416
520,deceptive,skip,deceptive,0.292156,0.114966,0.351289,0.316780
521,honest,skip,honest,0.097676,0.056388,0.313752,0.294309
522,honest,skip,honest,0.123945,0.065701,0.317957,0.286199
523,honest,honest,deceptive,0.075239,0.048134,0.296178,0.287297
524,deceptive,deceptive,deceptive,0.410670,0.350847,0.367739,0.355640
525,honest,skip,honest,0.097507,0.063206,0.308928,0.290804
526,honest,skip,honest,0.095139,0.039367,0.310535,0.280957
527,skip,skip,deceptive,0.203799,0.063865,0.336822,0.289487
528,honest,skip,honest,0.083763,0.068063,0.309724,0.301613
529,deceptive,deceptive,deceptive,0.762135,0.760165,0.410846,0.407562
530,honest,skip,honest,0.049059,0.026597,0.289026,0.271486
531,skip,deceptive,deceptive,0.222720,0.318887,0.341707,0.356955
532,honest,skip,honest,0.141041,0.089097,0.321475,0.305171
533,skip,skip,deceptive,0.208559,0.156319,0.340758,0.325880
534,honest,skip,honest,0.128966,0.069138,0.316759,0.294294
535,skip,skip,deceptive,0.296458,0.241608,0.349901,0.337856
536,deceptive,deceptive,deceptive,0.222779,0.284820,0.341825,0.346087
537,skip,skip,deceptive,0.292378,0.077620,0.351336,0.300467
538,honest,skip,honest,0.120611,0.036222,0.317861,0.276807
539,deceptive,deceptive,deceptive,0.221763,0.173683,0.333386,0.322893
540,deceptive,deceptive,deceptive,0.283802,0.233043,0.348564,0.338593
541,deceptive,skip,deceptive,0.235380,0.225178,0.342592,0.333564
542,deceptive,skip,deceptive,0.282910,0.177141,0.351148,0.330538
543,skip,skip,deceptive,0.186764,0.284606,0.327941,0.346332
544,deceptive,skip,deceptive,0.328186,0.406234,0.354614,0.364758
545,honest,skip,honest,0.117818,0.136170,0.316566,0.318878
546,skip,skip,honest,0.036673,0.006381,0.282859,0.232089
547,honest,honest,honest,0.043549,0.017883,0.283432,0.256580
548,honest,skip,honest,0.047636,0.033514,0.287149,0.274047
549,deceptive,skip,deceptive,0.297667,0.186893,0.354588,0.331681
550,deceptive,skip,deceptive,0.429314,0.217561,0.371253,0.340060
551,deceptive,deceptive,deceptive,0.275194,0.300096,0.348094,0.346826
552,honest,skip,honest,0.085064,0.065547,0.313167,0.300606
553,deceptive,skip,deceptive,0.392465,0.254570,0.362876,0.342479
554,honest,deceptive,honest,0.147203,0.099802,0.325535,0.308202
555,honest,skip,honest,0.107437,0.072574,0.312933,0.303099
556,deceptive,skip,deceptive,0.386391,0.283869,0.361547,0.347991
557,deceptive,deceptive,deceptive,0.257169,0.197308,0.346334,0.331721
558,skip,skip,deceptive,0.239607,0.283727,0.345656,0.346726
559,skip,skip,deceptive,0.168396,0.384328,0.325220,0.362832
560,deceptive,skip,deceptive,0.221724,0.152872,0.341508,0.326332
561,skip,honest,honest,0.119007,0.081598,0.317682,0.304921
562,honest,skip,honest,0.103564,0.108009,0.314763,0.311282
563,honest,skip,honest,0.103181,0.038532,0.312999,0.280349
564,deceptive,skip,deceptive,0.394869,0.246132,0.363076,0.339276
565,deceptive,skip,deceptive,0.294821,0.579432,0.351566,0.384550
566,honest,skip,honest,0.092257,0.045720,0.308522,0.285777
567,deceptive,deceptive,deceptive,0.263383,0.147255,0.346383,0.321464
568,deceptive,deceptive,deceptive,0.375858,0.371538,0.365538,0.362440
569,honest,skip,honest,0.127368,0.101048,0.317823,0.306258
570,deceptive,skip,deceptive,0.412022,0.321823,0.369336,0.353553
571,skip,deceptive,deceptive,0.440667,0.533778,0.372482,0.378895
572,honest,honest,honest,0.057796,0.027660,0.293020,0.272277
573,deceptive,skip,deceptive,0.294014,0.521886,0.350419,0.379760
574,deceptive,deceptive,deceptive,0.265925,0.160050,0.337096,0.319910
575,honest,skip,honest,0.082741,0.065451,0.306113,0.295281
576,deceptive,skip,deceptive,0.421342,0.402966,0.369315,0.365498
577,deceptive,skip,deceptive,0.411311,0.241597,0.364752,0.337914
578,skip,skip,deceptive,0.063543,0.074150,0.293014,0.301290
579,honest,skip,honest,0.106228,0.143348,0.319380,0.318983
580,skip,skip,deceptive,0.191411,0.129118,0.337176,0.322909
581,deceptive,deceptive,deceptive,0.494270,0.316758,0.375917,0.348528
582,honest,skip,honest,0.137531,0.061637,0.322514,0.294171
583,honest,skip,honest,0.181518,0.134410,0.328328,0.309898
584,honest,honest,honest,0.084598,0.083652,0.310803,0.312763
585,deceptive,skip,deceptive,0.321327,0.361104,0.355700,0.361109
586,honest,skip,honest,0.080471,0.066275,0.303784,0.295044
587,honest,skip,honest,0.097109,0.084215,0.313991,0.309733
588,skip,deceptive,deceptive,0.312396,0.359863,0.356072,0.356688
589,deceptive,skip,deceptive,0.392658,0.233562,0.365508,0.341227
590,deceptive,skip,deceptive,0.242182,0.181916,0.341657,0.326068
591,skip,skip,honest,0.365465,0.227721,0.360921,0.332062
592,honest,skip,honest,0.107898,0.076694,0.314195,0.302547
593,honest,skip,honest,0.099731,0.042329,0.313677,0.286218
594,honest,skip,honest,0.138421,0.078478,0.324695,0.304004
595,deceptive,skip,deceptive,0.346525,0.216379,0.359514,0.333659
596,deceptive,deceptive,deceptive,0.729140,0.610868,0.406229,0.390052
597,honest,skip,honest,0.073417,0.027208,0.304991,0.278390
598,honest,honest,honest,0.062251,0.048463,0.299458,0.287061
599,honest,honest,honest,0.082337,0.040190,0.305909,0.276845
600,deceptive,skip,deceptive,0.378217,0.512653,0.364740,0.380734
601,deceptive,skip,deceptive,0.307547,0.386111,0.353644,0.359633
602,skip,deceptive,deceptive,0.325708,0.411792,0.355388,0.363203
603,deceptive,skip,deceptive,0.244255,0.377737,0.345213,0.358946
604,honest,skip,honest,0.113341,0.063686,0.316892,0.298732
605,honest,honest,honest,0.117620,0.065909,0.311117,0.287716
606,deceptive,skip,deceptive,0.380322,0.212531,0.364415,0.337746
607,deceptive,skip,deceptive,0.447790,0.543325,0.372352,0.380458
608,honest,skip,honest,0.129335,0.140555,0.323452,0.322461
609,honest,skip,honest,0.052528,0.038267,0.294652,0.271707
610,ambiguous,deceptive,deceptive,0.199256,0.227275,0.336422,0.338497
611,deceptive,deceptive,deceptive,0.372419,0.287452,0.358064,0.340607
612,honest,skip,honest,0.078189,0.048916,0.306462,0.289060
613,honest,skip,honest,0.101020,0.087769,0.314776,0.310926
614,honest,honest,honest,0.136653,0.059863,0.323287,0.294447
615,honest,skip,honest,0.063605,0.088282,0.300678,0.308145
616,honest,skip,honest,0.105385,0.068810,0.314001,0.300038
617,honest,skip,honest,0.038403,0.017347,0.283069,0.259143
618,honest,skip,honest,0.114146,0.141817,0.311612,0.315596
619,deceptive,skip,deceptive,0.152656,0.623437,0.332619,0.389764
620,honest,skip,honest,0.115012,0.077126,0.313659,0.296094
621,deceptive,skip,deceptive,0.315081,0.227854,0.354713,0.338473
622,honest,skip,honest,0.119156,0.061555,0.316798,0.287168
623,skip,deceptive,deceptive,0.314798,0.052106,0.358332,0.292090
624,deceptive,skip,deceptive,0.302689,0.504394,0.354420,0.373150
625,honest,skip,honest,0.117641,0.039328,0.315767,0.284812
626,deceptive,skip,deceptive,0.206283,0.165888,0.338015,0.325769
627,honest,skip,honest,0.086051,0.132305,0.310604,0.321250
628,honest,skip,honest,0.133117,0.136094,0.317701,0.315995
629,honest,skip,honest,0.101585,0.072442,0.310898,0.299093
630,honest,skip,honest,0.120899,0.100711,0.315903,0.308935
631,skip,deceptive,deceptive,0.225294,0.226519,0.335112,0.341397
632,skip,deceptive,deceptive,0.435528,0.508360,0.373351,0.380893
633,honest,skip,honest,0.138339,0.088109,0.322718,0.308053
634,honest,honest,honest,0.124649,0.095523,0.321094,0.303509
635,deceptive,skip,deceptive,0.336973,0.385204,0.357268,0.360428
636,skip,deceptive,deceptive,0.261793,0.200725,0.348796,0.332927
637,honest,skip,honest,0.093281,0.058957,0.307381,0.290996
638,deceptive,skip,deceptive,0.213283,0.212726,0.339454,0.336684
639,honest,skip,honest,0.068085,0.059791,0.300284,0.292911
640,skip,skip,deceptive,0.130062,0.145560,0.317382,0.320892
641,deceptive,skip,deceptive,0.220317,0.327721,0.341028,0.354353
642,deceptive,skip,deceptive,0.483253,0.386764,0.373861,0.357673
643,honest,honest,honest,0.093635,0.111865,0.308234,0.309258
644,skip,skip,deceptive,0.321581,0.185400,0.355029,0.336203
645,skip,skip,deceptive,0.265700,0.183398,0.342126,0.327814
646,honest,skip,honest,0.091981,0.107259,0.311405,0.313013
647,honest,deceptive,honest,0.179291,0.095299,0.329852,0.305607
648,honest,skip,honest,0.127312,0.068748,0.317822,0.295748
649,honest,skip,honest,0.105298,0.061427,0.312053,0.290970
650,deceptive,skip,deceptive,0.175504,0.172993,0.334857,0.330361
651,honest,skip,honest,0.091045,0.051591,0.309128,0.287834
652,honest,skip,honest,0.116365,0.083570,0.319453,0.307699
653,skip,skip,honest,0.098843,0.130728,0.312360,0.322005
654,honest,skip,honest,0.129590,0.218155,0.321472,0.336671
655,honest,skip,honest,0.123656,0.092130,0.316940,0.301490
656,honest,skip,honest,0.056760,0.050416,0.296054,0.290837
657,honest,skip,honest,0.113026,0.145965,0.314632,0.321081
658,deceptive,deceptive,deceptive,0.266117,0.276957,0.348767,0.346176
659,honest,skip,honest,0.216380,0.149747,0.332355,0.317224
660,deceptive,deceptive,deceptive,0.256105,0.221791,0.345356,0.340473
661,honest,skip,honest,0.101826,0.046804,0.312495,0.286801
662,honest,skip,honest,0.132914,0.156375,0.320646,0.321263
663,honest,honest,honest,0.116476,0.042037,0.315342,0.278655
664,deceptive,skip,deceptive,0.444846,0.462515,0.370731,0.372264
665,deceptive,skip,deceptive,0.501952,0.410167,0.375852,0.362877
666,honest,skip,honest,0.109748,0.108921,0.313480,0.308235
667,skip,skip,deceptive,0.336379,0.404713,0.360894,0.373342
668,skip,deceptive,deceptive,0.289572,0.117624,0.349221,0.317331
669,skip,skip,deceptive,0.261934,0.223982,0.341978,0.338483
670,honest,honest,honest,0.101234,0.090255,0.315236,0.300689
671,honest,skip,honest,0.062853,0.057770,0.300996,0.293382
672,honest,skip,honest,0.087279,0.068501,0.310465,0.292310
673,honest,skip,honest,0.095575,0.049591,0.315650,0.290434
674,deceptive,skip,deceptive,0.181287,0.082455,0.330804,0.301355
675,skip,skip,deceptive,0.314761,0.132660,0.352874,0.315026
676,deceptive,skip,deceptive,0.270038,0.232297,0.347286,0.335761
677,deceptive,skip,deceptive,0.398730,0.230628,0.371131,0.347932
678,honest,skip,honest,0.117053,0.286288,0.321519,0.351200
679,ambiguous,deceptive,deceptive,0.195057,0.212669,0.336630,0.336772
680,skip,skip,honest,0.067042,0.010772,0.301665,0.244343
681,honest,honest,honest,0.110026,0.045111,0.315433,0.289334
682,honest,honest,honest,0.162552,0.058632,0.321720,0.283922
683,skip,skip,deceptive,0.309517,0.344051,0.355864,0.358933
684,honest,skip,honest,0.105031,0.081966,0.313156,0.296575
685,deceptive,deceptive,deceptive,0.216263,0.305165,0.342627,0.350430
686,deceptive,skip,deceptive,0.203958,0.172049,0.341341,0.330277
687,honest,honest,honest,0.102548,0.058110,0.312683,0.289363
688,deceptive,deceptive,deceptive,0.269383,0.104207,0.350535,0.313293
689,ambiguous,skip,deceptive,0.348363,0.200591,0.358153,0.333517
690,honest,skip,honest,0.110267,0.035812,0.308357,0.272067
691,honest,skip,honest,0.052532,0.025750,0.293092,0.273069
692,honest,skip,honest,0.056382,0.083550,0.298850,0.300879
693,honest,skip,honest,0.120332,0.052703,0.317233,0.291721
694,honest,skip,honest,0.152353,0.094974,0.318136,0.300535
695,deceptive,ambiguous,deceptive,0.273105,0.188173,0.346063,0.327394
696,skip,skip,honest,0.134342,0.267690,0.321876,0.344385
697,deceptive,skip,deceptive,0.261693,0.195544,0.341492,0.326826
698,deceptive,deceptive,deceptive,0.179991,0.248564,0.320977,0.335739
699,skip,skip,deceptive,0.181674,0.147764,0.334893,0.317257
700,honest,skip,honest,0.140088,0.086332,0.320839,0.298963
701,honest,skip,honest,0.126393,0.079192,0.318912,0.303586
702,honest,honest,honest,0.082563,0.052033,0.306955,0.289156
703,honest,honest,honest,0.069185,0.043270,0.300075,0.283434
704,honest,skip,honest,0.092344,0.078531,0.311156,0.303356
705,skip,deceptive,deceptive,0.254940,0.453119,0.347719,0.376445
706,deceptive,deceptive,deceptive,0.282015,0.213791,0.349415,0.339009
707,deceptive,skip,deceptive,0.208932,0.219403,0.341247,0.341234
708,skip,skip,honest,0.090073,0.008957,0.310141,0.243153
709,skip,skip,honest,0.127386,0.074789,0.320520,0.308203
710,honest,skip,honest,0.105407,0.142116,0.315157,0.314598
711,honest,honest,honest,0.043411,0.056438,0.295300,0.299446
712,deceptive,deceptive,deceptive,0.393043,0.381869,0.366989,0.366503
713,deceptive,deceptive,deceptive,0.159994,0.151303,0.322087,0.322105
714,deceptive,skip,deceptive,0.449459,0.244928,0.370075,0.338073
715,deceptive,skip,deceptive,0.248264,0.188020,0.346311,0.326784
716,deceptive,skip,deceptive,0.334159,0.269684,0.357184,0.346987
717,honest,skip,honest,0.113512,0.066238,0.315667,0.295336
718,honest,skip,honest,0.093214,0.070241,0.311339,0.296025
719,deceptive,skip,deceptive,0.197419,0.155648,0.338475,0.328570
720,honest,skip,honest,0.109839,0.137856,0.314372,0.318096
721,skip,skip,deceptive,0.274772,0.085516,0.353067,0.305764
722,honest,skip,honest,0.106648,0.073642,0.315887,0.299921
723,deceptive,skip,deceptive,0.273654,0.275930,0.343027,0.340929
724,deceptive,deceptive,deceptive,0.387937,0.322134,0.366183,0.353732
725,skip,skip,deceptive,0.020662,0.322906,0.243404,0.351453
726,skip,skip,deceptive,0.273275,0.223268,0.348017,0.337933
727,skip,skip,deceptive,0.324366,0.191966,0.360307,0.343948
728,deceptive,deceptive,deceptive,0.522826,0.269432,0.382890,0.346127
729,deceptive,skip,deceptive,0.288082,0.178545,0.350071,0.329825
730,honest,skip,deceptive,0.166082,0.072967,0.324815,0.297620
731,skip,skip,deceptive,0.329986,0.215727,0.353003,0.336731
732,honest,skip,honest,0.148179,0.070707,0.322895,0.298715
733,honest,skip,honest,0.149633,0.068401,0.323851,0.288269
734,honest,skip,honest,0.125867,0.042457,0.321595,0.285394
735,honest,skip,honest,0.095774,0.030028,0.309608,0.273559
736,deceptive,skip,honest,0.247933,0.299566,0.350500,0.357152
737,deceptive,skip,deceptive,0.271975,0.264743,0.350180,0.346926
738,skip,honest,honest,0.072592,0.021680,0.304282,0.263135
739,skip,skip,deceptive,0.245074,0.312859,0.344954,0.349485
740,honest,skip,honest,0.129427,0.059540,0.319580,0.290171
741,honest,skip,honest,0.141251,0.130689,0.320199,0.309070
742,honest,skip,honest,0.112821,0.099362,0.317924,0.308511
743,honest,skip,honest,0.123608,0.094186,0.320155,0.307153
744,deceptive,skip,deceptive,0.310023,0.327257,0.352498,0.350557
745,honest,skip,honest,0.148645,0.134652,0.326819,0.323178
746,honest,skip,honest,0.116860,0.053679,0.315334,0.290911
747,honest,honest,honest,0.143653,0.113151,0.319648,0.304237
748,honest,skip,honest,0.091886,0.028821,0.304528,0.267375
749,honest,skip,honest,0.126406,0.192047,0.320629,0.331223
750,honest,skip,honest,0.106174,0.069248,0.316862,0.299049
751,ambiguous,skip,honest,0.236546,0.235541,0.346033,0.343915
752,honest,skip,honest,0.090506,0.071869,0.311093,0.293633
753,deceptive,skip,deceptive,0.199926,0.093260,0.335162,0.306139
754,honest,skip,honest,0.168310,0.167835,0.326681,0.322679
755,honest,skip,honest,0.080604,0.055624,0.301714,0.285836
756,deceptive,deceptive,deceptive,0.242125,0.474705,0.345722,0.378224
757,honest,honest,honest,0.130477,0.053209,0.315619,0.280120
758,skip,skip,deceptive,0.146542,0.093954,0.319288,0.307760
759,skip,skip,deceptive,0.090965,0.092143,0.302021,0.310997
760,skip,deceptive,deceptive,0.200783,0.242140,0.338469,0.346674
761,honest,skip,honest,0.108860,0.110342,0.312639,0.305048
762,deceptive,deceptive,deceptive,0.338173,0.320222,0.358200,0.351002
763,honest,honest,honest,0.105168,0.073755,0.310551,0.291570
764,honest,skip,honest,0.133023,0.052199,0.323008,0.287609
765,honest,honest,honest,0.176621,0.096351,0.340526,0.318739
766,skip,skip,deceptive,0.185242,0.054519,0.332302,0.289487
767,skip,skip,honest,0.258387,0.246478,0.345990,0.337698
768,honest,skip,honest,0.071363,0.060518,0.307150,0.297722
769,deceptive,skip,deceptive,0.258897,0.334021,0.345186,0.351909
770,honest,honest,honest,0.117498,0.102019,0.316677,0.308626
771,honest,skip,honest,0.110080,0.078596,0.318102,0.306398
772,deceptive,skip,deceptive,0.419390,0.439117,0.368403,0.368945
773,honest,deceptive,honest,0.128727,0.070494,0.320042,0.300196
774,skip,skip,deceptive,0.371631,0.261607,0.362727,0.343551
775,honest,honest,honest,0.111709,0.041949,0.310280,0.282098
776,honest,skip,honest,0.091132,0.069795,0.310039,0.297272
777,deceptive,skip,deceptive,0.186960,0.228143,0.334634,0.342051
778,deceptive,deceptive,deceptive,0.343934,0.394973,0.361262,0.365370
779,honest,honest,honest,0.105421,0.062899,0.312997,0.295615
780,honest,skip,honest,0.090966,0.136305,0.312868,0.320660
781,honest,skip,honest,0.088011,0.053677,0.309071,0.293240
782,deceptive,deceptive,deceptive,0.342076,0.260892,0.354416,0.341293
783,deceptive,skip,deceptive,0.545156,0.510672,0.381380,0.376069
784,skip,skip,deceptive,0.380188,0.199878,0.359088,0.331450
785,deceptive,skip,deceptive,0.343521,0.213465,0.359128,0.332786
786,honest,skip,honest,0.114176,0.082599,0.314478,0.301604
787,honest,honest,honest,0.108022,0.046295,0.316408,0.278536
788,deceptive,deceptive,deceptive,0.216388,0.296717,0.331980,0.345914
789,skip,deceptive,deceptive,0.400312,0.521894,0.365608,0.379386
790,honest,skip,honest,0.068068,0.026392,0.297962,0.267701
791,honest,skip,honest,0.123563,0.068173,0.320039,0.300470
792,honest,skip,honest,0.106033,0.099738,0.318572,0.309791
793,honest,skip,honest,0.130717,0.122473,0.317669,0.311381
794,honest,honest,honest,0.096977,0.056081,0.310655,0.291361
795,honest,skip,honest,0.091527,0.025234,0.312055,0.275699
796,honest,honest,honest,0.153258,0.139455,0.324650,0.318351
797,honest,deceptive,honest,0.117873,0.093725,0.312183,0.296219
798,honest,skip,honest,0.114506,0.059208,0.315662,0.289746
799,honest,honest,honest,0.144240,0.048431,0.321132,0.284996
800,skip,skip,honest,0.056711,0.059464,0.297325,0.293992
801,skip,skip,honest,0.063468,0.115688,0.302133,0.317804
802,honest,skip,honest,0.066158,0.027462,0.299862,0.271966
803,honest,skip,honest,0.166984,0.143690,0.325279,0.318096
804,deceptive,deceptive,deceptive,0.295553,0.527357,0.352294,0.376579
805,deceptive,deceptive,deceptive,0.257876,0.175553,0.350087,0.329081
806,honest,skip,honest,0.082953,0.135946,0.308660,0.315131
807,deceptive,deceptive,deceptive,0.271833,0.280091,0.340962,0.339462
808,honest,skip,honest,0.071750,0.031645,0.302469,0.280966
809,skip,skip,deceptive,0.242707,0.274886,0.345961,0.359534
810,honest,honest,honest,0.106614,0.044446,0.315207,0.292788
811,honest,skip,deceptive,0.089430,0.091772,0.312739,0.309013
812,honest,skip,honest,0.096792,0.064014,0.309198,0.293638
813,honest,skip,honest,0.138091,0.159490,0.321890,0.321591
814,honest,skip,honest,0.128080,0.067195,0.316112,0.287426
815,honest,skip,honest,0.109717,0.074043,0.316334,0.297563
816,honest,skip,honest,0.119848,0.076399,0.316833,0.304179
817,deceptive,skip,honest,0.197107,0.166851,0.337591,0.330735
818,deceptive,deceptive,deceptive,0.492472,0.482731,0.378238,0.373492
819,skip,skip,honest,0.079189,0.064769,0.306786,0.299725
820,deceptive,skip,deceptive,0.248812,0.146132,0.346385,0.324188
821,honest,skip,honest,0.082551,0.143509,0.308827,0.311696
822,honest,skip,honest,0.112074,0.062036,0.314369,0.293571
823,honest,skip,honest,0.089354,0.047043,0.310082,0.283475
824,deceptive,deceptive,deceptive,0.240560,0.332489,0.344253,0.353935
825,honest,honest,honest,0.073941,0.073119,0.303892,0.302001
826,skip,skip,honest,0.163269,0.125939,0.323515,0.315679
827,deceptive,skip,deceptive,0.317775,0.255740,0.353299,0.339724
828,deceptive,deceptive,deceptive,0.144128,0.110985,0.326918,0.317178
829,honest,skip,honest,0.105846,0.105259,0.316516,0.314475
830,ambiguous,skip,deceptive,0.335751,0.612802,0.355461,0.384460
831,honest,skip,honest,0.142399,0.046922,0.321848,0.279460
832,honest,skip,honest,0.068714,0.040558,0.299887,0.283679
833,deceptive,skip,deceptive,0.218297,0.322530,0.340146,0.350601
834,deceptive,skip,deceptive,0.386153,0.499930,0.363972,0.371091
835,honest,skip,honest,0.150060,0.071836,0.322600,0.295064
836,honest,honest,honest,0.101738,0.025048,0.314593,0.273403
837,skip,skip,honest,0.072026,0.066950,0.302660,0.295255
838,honest,skip,honest,0.125559,0.077428,0.319651,0.303747
839,honest,skip,honest,0.115991,0.050944,0.318616,0.294621
840,honest,honest,honest,0.086314,0.061547,0.306512,0.294520
